ID x y V Verr BV BVerr UB UBerr VR VRerr VI VIerr ra dec d_arcsec _r_1 _x_1 _y_1 _p_1 DR2Name RA_ICRS_1 e_RA_ICRS DE_ICRS_1 e_DE_ICRS SolID Source_1 RandomI Epoch Plx e_Plx RPlx pmRA e_pmRA pmDE e_pmDE RADEcor RAPlxcor RApmRAcor RApmDEcor DEPlxcor DEpmRAcor DEpmDEcor PlxpmRAcor PlxpmDEcor pmRApmDEcor NAL NAC NgAL NbAL gofAL chi2AL epsi sepsi Solved APF WAL pscol e_pscol fvarpi MatchObsA Nper amax type MatchObs Dup o_Gmag FG e_FG RFG Gmag e_Gmag o_BPmag FBP e_FBP RFBP BPmag e_BPmag o_RPmag FRP e_FRP RFRP RPmag e_RPmag E_BR_RP_ Mode BP-RP BP-G G-RP RV e_RV o_RV Tefftemp loggtemp __Fe_H_temp Var GLON GLAT ELON ELAT fPriam Teff b_Teff B_Teff AG b_AG B_AG E_BP-RP_ b_E_BP-RP_ B_E_BP-RP_ fFLAME Rad b_Rad B_Rad Lum b_Lum B_Lum RAJ2000 e_RAJ2000 DEJ2000 e_DEJ2000 d_arcsec1 _r_2 _x_2 _y_2 _p_2 Source_2 RA_ICRS_2 DE_ICRS_2 rest b_rest B_rest rlen ResFlag ModFlag
136 879.523 556.581 15.712 0.007 0.751 0.012 0.115 0.026 0.429 0.01 0.854 0.013 153.90100546567237 -50.78292522031751 0.5630 0.038939 0.011577 -0.037178 162.7 "Gaia DR2 5358606948915997952" 153.90076069761 0.0277 -50.78294777047 0.0266 1635721458409799680 5358606948915997952 347078709 2015.5 0.3322 0.0344 9.651 -6.417 0.054 2.08 0.05 0.0742 -0.385 -0.4025 0.0215 0.1613 0.1204 -0.2527 0.3639 0.0845 0.2296 280 0 280 0 -1.8366 233.54 0.0 0.0 31 0 13.2639 1.58 0.0068 0.0 32 16 0.061623 0 45 0 385 11500.0 5.118 2247.496 15.5364 0.0005 42 5896.0 17.07 345.389 15.9249 0.0031 39 8550.0 22.22 384.853 14.932 0.0028 1.256 0 0.9929 0.3885 0.6044 "" "" 0 "" "" "" NOT_AVAILABLE 279.41877549645 4.83471970754 185.33120329982 -55.23182322177 100001 5296.71 5163.5 5365.0 "" "" "" "" "" "" 200111 2.47 2.4 2.6 4.313 3.262 5.364 153.900804397 0.8335 -50.7829567277 0.7745 0.0 0.039172 0.011659 -0.037397 162.7 5358606948915997952 153.90076069761 -50.78294777047 2759.823379150649998 2513.622061222619777 3057.430526227390146 1175.668679751770 1 1
128 201.271 342.392 15.72 0.007 1.354 0.013 99.0 99.0 0.686 0.011 1.386 0.012 153.98995068715934 -50.800007111684934 0.7210 0.086788 0.067747 -0.054245 128.7 "Gaia DR2 5358596366116855040" 153.98964020488 0.0261 -50.79996708232 0.0246 1635721458409799680 5358596366116855040 939241985 2015.5 0.1973 0.0322 6.1276 -5.817 0.05 3.965 0.046 0.0834 -0.4024 -0.3224 0.0759 0.168 0.1731 -0.1696 0.301 0.079 0.2259 258 0 258 0 -1.7481 215.08 0.0 0.0 31 0 17.63 1.4566 0.0064 -0.039 30 16 0.057105 0 43 0 370 14720.0 5.47 2690.021 15.269 0.0004 38 5498.0 12.47 440.778 16.001 0.0025 39 13420.0 15.79 850.288 14.4422 0.0013 1.286 0 1.5588 0.732 0.8268 "" "" 0 "" "" "" NOT_AVAILABLE 279.47503364382 4.85215425258 185.4266685488 -55.20989019211 100001 4322.81 4167.93 4495.0 "" "" "" "" "" "" "" "" "" "" "" "" "" 153.989679834 0.7708 -50.7999841553 0.7166 0.0 0.086989 0.067829 -0.054464 128.8 5358596366116855040 153.98964020488 -50.79996708232 4281.931821549490451 3756.083283244699942 4963.861362129119698 1175.560475161820 1 1
317 1985.33 1711.22 16.867 0.009 0.938 0.016 99.0 99.0 0.55 0.012 1.007 0.015 153.75512826883997 -50.68864311520398 0.6579 0.098835 -0.080585 0.057224 305.4 "Gaia DR2 5358611342658098560" 153.75525223315 0.049 -50.68847809305 0.0483 1635721458409799680 5358611342658098560 1426200090 2015.5 0.7188 0.0623 11.5322 -7.484 0.098 9.3 0.085 0.0119 -0.2435 -0.346 0.1366 0.4201 0.2483 -0.212 0.3212 -0.0978 0.1946 238 0 238 0 -0.2525 226.94 0.0 0.0 31 0 4.9229 1.53 0.013 0.034 27 15 0.098913 0 40 0 351 4495.0 2.859 1572.158 16.5566 0.0007 38 2066.0 10.02 206.257 17.0635 0.0053 34 3547.0 9.739 364.218 15.8872 0.003 1.249 1 1.1762 0.5069 0.6694 "" "" 0 "" "" "" NOT_AVAILABLE 279.28903136731 4.8610283326 185.10161390851 -55.21578597956 100002 4900.5 4844.5 4923.33 0.3797 0.1955 0.5081 0.2 0.1117 0.2758 200111 0.86 0.86 0.88 0.388 0.316 0.46 153.755303092 1.5265 -50.6885181331 1.3232 0.0 0.098642 -0.080503 0.057005 305.3 5358611342658098560 153.75525223315 -50.68847809305 1345.355873903240081 1238.908946832649917 1471.322598746399990 1177.640414922650 1 1
139 1621.45 880.422 15.745 0.006 0.962 0.012 0.496 0.03 0.552 0.011 1.062 0.013 153.80362511785546 -50.756904857679466 0.2183 0.05112 -0.049898 -0.011109 257.4 "Gaia DR2 5358607910988662656" 153.80357370372 0.0274 -50.75685366703 0.0275 1635721458409799680 5358607910988662656 1252376960 2015.5 0.3001 0.0341 8.8113 -3.418 0.052 2.971 0.051 0.0992 -0.3624 -0.4038 -0.0573 0.2349 0.0192 -0.3223 0.2518 0.0368 0.2263 267 0 266 1 -2.1065 215.18 0.0 0.0 31 0 14.4159 1.5257 0.007 -0.044 30 15 0.061031 0 42 0 357 12390.0 4.625 2679.983 15.4553 0.0004 40 5599.0 15.01 373.148 15.9811 0.0029 38 9839.0 10.99 895.313 14.7796 0.0012 1.246 0 1.2015 0.5257 0.6758 "" "" 0 "" "" "" NOT_AVAILABLE 279.35304038761 4.82174648884 185.21849246083 -55.24997567274 100001 4893.25 4858.0 4997.57 "" "" "" "" "" "" 200111 3.45 3.31 3.5 6.151 4.506 7.796 153.803596969 0.8124 -50.75686646 0.7917 0.0 0.051088 -0.049816 -0.011328 257.2 5358607910988662656 153.80357370372 -50.75685366703 3020.136209190020054 2731.496542131440037 3373.930911038959948 1175.989972258730 1 1
142 1092.78 138.174 15.745 0.006 0.685 0.01 0.037 0.026 0.383 0.01 0.778 0.01 153.8737295570795 -50.81760636067991 0.6817 0.072139 -0.005682 -0.071915 184.5 "Gaia DR2 5358606429220193664" 153.87345715106 0.0357 -50.81768536858 0.0293 1635721458409799680 5358606429220193664 1614804113 2015.5 0.6237 0.0409 15.2409 -8.544 0.066 3.211 0.057 0.0842 -0.4831 -0.3199 0.1294 0.156 0.2041 -0.0933 0.2282 0.0021 0.2793 237 0 236 1 -1.5037 199.56 0.0 0.0 31 0 12.7166 1.5876 0.008 -0.062 27 16 0.071514 0 39 0 339 11050.0 5.169 2137.894 15.5798 0.0005 35 5821.0 11.36 512.404 15.9389 0.0021 34 7750.0 11.39 680.317 15.0386 0.0016 1.228 0 0.9003 0.3592 0.5412 "" "" 0 "" "" "" NOT_AVAILABLE 279.4240308396 4.79628711315 185.34579974838 -55.26970817637 100001 5795.0 5088.6 6484.14 0.248 0.1119 0.3827 0.122 0.0515 0.2248 200111 1.05 0.84 1.36 1.121 0.954 1.288 153.873515377 1.0204 -50.8176991918 0.8856 0.0 0.072350 -0.005600 -0.072133 184.4 5358606429220193664 153.87345715106 -50.81768536858 1536.405199673949937 1443.477646288919914 1641.831771387669960 1174.604798738200 1 1
143 1750.76 1406.08 15.776 0.005 0.631 0.009 0.01 0.019 0.399 0.008 0.796 0.009 153.7860942361838 -50.713626658695844 0.3945 0.068984 -0.061001 0.032213 297.8 "Gaia DR2 5358608323305287168" 153.78611325848 0.0379 -50.71351772981 0.0352 1635721458409799680 5358608323305287168 1475767460 2015.5 0.3277 0.0441 7.4328 -6.301 0.074 2.532 0.066 0.2534 -0.3842 -0.5237 -0.2192 0.1113 -0.1234 -0.4177 0.3566 0.1423 0.363 239 0 237 2 2.9049 299.58 0.129 1.4 31 0 10.2706 1.5842 0.009 -0.015 27 14 0.085916 0 41 0 337 10780.0 5.755 1873.381 15.6066 0.0006 40 5712.0 18.08 315.951 15.9594 0.0034 37 7478.0 10.43 717.237 15.0774 0.0015 1.223 0 0.882 0.3527 0.5292 "" "" 0 "" "" "" NOT_AVAILABLE 279.31939402054 4.85134536637 185.1558059551 -55.2230954347 100001 5647.28 5353.06 6111.81 "" "" "" "" "" "" "" "" "" "" "" "" "" 153.786156103 1.1422 -50.7135286333 1.031 0.0 0.068809 -0.060918 0.031995 297.7 5358608323305287168 153.78611325848 -50.71351772981 2788.225619343430026 2472.012054282470217 3192.271460525810198 1177.092375008960 1 1
151 746.123 822.773 15.824 0.006 0.657 0.01 0.025 0.021 0.374 0.008 0.729 0.011 153.9180323121657 -50.76085035435089 0.4973 0.026981 0.022369 -0.015085 124.0 "Gaia DR2 5358608460744499968" 153.91781393376 0.0303 -50.76085090194 0.0292 1635721458409799680 5358608460744499968 558383963 2015.5 0.4395 0.0389 11.302 -6.529 0.058 2.226 0.054 0.03 -0.4123 -0.3972 0.0136 0.1698 0.1249 -0.1924 0.3563 0.0939 0.1843 261 0 261 0 -2.1871 209.05 0.0 0.0 31 0 11.6896 1.6003 0.0076 -0.037 30 16 0.06457 0 42 0 358 10240.0 4.997 2048.63 15.6629 0.0005 37 5416.0 12.51 433.072 16.0172 0.0025 35 7017.0 12.86 545.578 15.1466 0.002 1.214 0 0.8706 0.3542 0.5164 "" "" 0 "" "" "" NOT_AVAILABLE 279.41527980525 4.85905994401 185.32168263528 -55.20784228294 100001 5747.0 5436.32 6267.75 0.709 0.444 1.0043 0.3442 0.1117 0.4876 200111 1.46 1.23 1.63 2.097 1.671 2.522 153.917858372 0.9046 -50.7608604872 0.8414 0.0 0.027171 0.022451 -0.015304 124.3 5358608460744499968 153.91781393376 -50.76085090194 2137.011501037320159 1969.963250503370091 2334.093692069349800 1176.339948670950 1 1
144 140.797 1373.78 15.829 0.006 1.409 0.011 99.0 99.0 0.744 0.01 1.44 0.011 153.9961128579993 -50.71485739523308 0.5108 0.078276 0.071887 0.030974 66.7 "Gaia DR2 5358597328189305984" 153.99598340256 0.0298 -50.71474158641 0.0244 1635721458409799680 5358597328189305984 5258203 2015.5 0.228 0.0342 6.6712 -5.226 0.059 2.591 0.046 0.1405 -0.2817 -0.4488 -0.055 0.2076 0.0544 -0.2011 0.3296 0.1104 0.2784 248 0 247 1 -0.6379 227.59 0.0 0.0 31 0 16.3922 1.4649 0.0069 0.032 28 15 0.06641 0 42 0 353 13690.0 5.673 2413.456 15.3472 0.0004 37 4981.0 13.08 380.688 16.1082 0.0029 39 12710.0 13.47 943.586 14.5018 0.0012 1.292 0 1.6064 0.761 0.8454 "" "" 0 "" "" "" NOT_AVAILABLE 279.43042427346 4.92498242853 185.33872143348 -55.14091861152 100001 4297.0 4186.27 4443.17 1.196 0.716 2.2396 0.5853 0.3524 1.2171 "" "" "" "" "" "" "" 153.996018939 0.9101 -50.714752744 0.7172 0.0 0.078265 0.071969 0.030756 66.9 5358597328189305984 153.99598340256 -50.71474158641 3809.157997451080064 3360.333185120220151 4386.173155106969716 1177.899000097870 1 1
149 1047.62 1624.02 15.833 0.006 0.652 0.009 -0.044 0.017 0.41 0.008 0.785 0.01 153.8775316197822 -50.69494905459897 0.2030 0.050906 -0.00317 0.050807 356.4 "Gaia DR2 5358608937471395072" 153.87744575238 0.0336 -50.69496396311 0.0323 1635721458409799680 5358608937471395072 61803778 2015.5 0.6252 0.043 14.5563 -6.73 0.065 0.812 0.057 0.1168 -0.3208 -0.4156 -0.0952 0.2816 0.0106 -0.2665 0.34 -0.0034 0.2729 225 0 224 1 0.3639 226.02 0.0 0.0 31 0 11.8636 1.5995 0.0087 -0.037 26 15 0.072098 0 36 0 299 10330.0 5.411 1908.689 15.6534 0.0006 35 5426.0 24.09 225.213 16.0152 0.0048 35 7213.0 11.58 622.769 15.1166 0.0017 1.224 0 0.8987 0.3618 0.5368 "" "" 0 "" "" "" NOT_AVAILABLE 279.35692024491 4.89922031666 185.21454421534 -55.172438168 100001 5612.1 5225.06 6083.28 0.273 0.1879 0.3696 0.136 0.0939 0.1781 200111 1.09 0.93 1.25 1.056 0.893 1.219 153.877491496 1.0148 -50.6949674602 0.8908 0.0 0.050683 -0.003088 0.050588 356.5 5358608937471395072 153.87744575238 -50.69496396311 1533.212167963800084 1436.357411202550111 1643.751318801670095 1177.955607507970 1 1
150 764.311 1960.3 15.843 0.006 0.823 0.009 0.208 0.027 0.476 0.008 0.937 0.011 153.91396008752437 -50.66689326264464 0.1946 0.081319 0.01993 0.078839 14.2 "Gaia DR2 5358609319737999872" 153.91389368855 0.0302 -50.666927198 0.0288 1635721458409799680 5358609319737999872 688956935 2015.5 0.3648 0.0362 10.0794 -9.386 0.06 4.233 0.055 0.2437 -0.224 -0.3082 -0.0644 0.2055 -0.0175 -0.278 0.2163 -0.0071 0.3365 248 0 248 0 0.879 262.19 0.0 0.0 31 0 12.7715 1.558 0.0078 -0.019 28 15 0.069507 0 40 0 341 10780.0 5.472 1969.818 15.6069 0.0006 35 5165.0 15.46 334.108 16.0687 0.0032 36 8138.0 13.95 583.272 14.9857 0.0019 1.234 0 1.083 0.4618 0.6212 "" "" 0 "" "" "" NOT_AVAILABLE 279.36029088666 4.93538870565 185.21541504764 -55.13611761543 100001 5058.33 5002.22 5200.0 "" "" "" "" "" "" 200111 2.43 2.3 2.49 3.489 2.684 4.294 153.913957445 0.9358 -50.6669454231 0.8535 0.0 0.081128 0.020012 0.078621 14.3 5358609319737999872 153.91389368855 -50.66692719800 2535.948644576680181 2316.275815833790148 2800.029714680480083 1178.847420689680 1 1
148 1481.7 243.521 15.851 0.006 1.248 0.013 99.0 99.0 0.671 0.012 1.33 0.013 153.8227079823901 -50.80929337819317 0.3622 0.073985 -0.037846 -0.063572 210.8 "Gaia DR2 5358606669728014848" 153.82255834109 0.0291 -50.8093277209 0.0267 1635721458409799680 5358606669728014848 983047837 2015.5 0.0472 0.037 1.2755 -3.864 0.058 2.319 0.051 0.012 -0.4078 -0.3117 0.1288 0.2327 0.2319 -0.1382 0.4086 0.0137 0.1985 256 0 255 1 -0.5999 236.18 0.0 0.0 31 0 14.6604 1.475 0.0073 -0.025 29 16 0.063803 0 42 0 362 12560.0 5.268 2384.692 15.4406 0.0005 40 4898.0 13.11 373.612 16.1263 0.0029 38 11160.0 12.17 916.345 14.6433 0.0012 1.278 0 1.4831 0.6858 0.7973 "" "" 0 "" "" "" NOT_AVAILABLE 279.39262576149 4.78511878326 185.29261205975 -55.28335549038 100001 4377.3 4306.69 4536.55 "" "" "" "" "" "" "" "" "" "" "" "" "" 153.82258467 0.8999 -50.8093377053 0.7867 0.0 0.074131 -0.037764 -0.063791 210.6 5358606669728014848 153.82255834109 -50.80932772090 7880.508859458619554 6402.939309802530261 9909.955035299839437 1174.630411198390 1 1
145 1101.64 1081.57 15.854 0.005 1.069 0.008 0.548 0.043 0.611 0.006 1.203 0.008 153.87124502220763 -50.739808449771004 0.3498 0.009359 -0.007179 0.006004 309.9 "Gaia DR2 5358608735622405632" 153.8711063758 0.0293 -50.73976672412 0.0283 1635721458409799680 5358608735622405632 861704022 2015.5 0.1558 0.0378 4.1212 -5.767 0.057 3.235 0.056 -0.0178 -0.4016 -0.3265 0.0314 0.0723 0.1217 -0.2706 0.2471 0.1482 0.0488 243 0 242 1 0.4382 245.98 0.0 0.0 31 0 13.3617 1.5083 0.0079 -0.082 28 16 0.06085 0 42 0 344 11580.0 4.987 2321.809 15.5293 0.0005 39 4852.0 12.37 392.126 16.1366 0.0028 39 9799.0 12.72 770.703 14.7839 0.0014 1.265 0 1.3527 0.6073 0.7454 "" "" 0 "" "" "" NOT_AVAILABLE 279.37885639448 4.85990512075 185.2581621624 -55.20990073401 100001 4758.77 4561.73 5046.3 0.564 0.2952 2.0393 0.28 0.1609 1.0517 "" "" "" "" "" "" "" 153.871145612 0.8897 -50.7397806536 0.8686 0.0 0.009156 -0.007097 0.005785 309.2 5358608735622405632 153.87110637580 -50.73976672412 4981.199247913419640 4201.376304818560129 6057.731137543530167 1176.724601436540 1 1
152 1353.35 917.816 15.86 0.007 0.872 0.014 0.325 0.042 0.512 0.012 0.987 0.015 153.83860130059668 -50.75356003306382 0.3474 0.02891 -0.027838 -0.007798 254.4 "Gaia DR2 5358607292513380608" 153.83844879462 0.4114 -50.75356108631 0.6611 1635721458409799680 5358607292513380608 1521551588 2015.5 -11.8861 0.4458 -26.6618 -7.587 0.679 19.142 0.994 0.6824 -0.561 0.2557 0.2425 -0.3573 0.1893 -0.1763 0.1424 -0.0679 0.6549 71 0 71 0 31.299 1468.77 1.604 120.0 31 0 0.3748 1.4827 0.0945 -0.183 8 6 0.98443 0 12 1 74 10430.0 68.55 152.206 15.6423 0.0071 8 5066.0 17.97 281.946 16.0897 0.0039 8 8436.0 65.02 129.744 14.9466 0.0084 1.294 0 1.1431 0.4474 0.6956 "" "" 0 "" "" "" NOT_AVAILABLE 279.36948759785 4.83688030737 185.24505069618 -55.23359370445 110001 4891.82 4812.49 4979.02 "" "" "" "" "" "" "" "" "" "" "" "" "" 153.838500428 10.5302 -50.7536435049 15.426 0.0 0.028891 -0.027756 -0.008017 253.9 5358607292513380608 153.83844879462 -50.75356108631 9671.391133309629367 7382.974718896770355 12616.391740894099712 1176.219457945640 1 1
146 2014.88 665.483 15.862 0.006 0.438 0.012 0.495 0.042 0.409 0.013 0.832 0.015 153.75245154662662 -50.77503577353617 0.5621 0.087243 -0.082218 -0.029181 250.5 "Gaia DR2 5358607670470470528" 153.75243424047 0.0335 -50.77488002772 0.0355 1635721458409799680 5358607670470470528 428375545 2015.5 0.4265 0.0423 10.0826 -17.219 0.063 12.08 0.063 -0.0948 -0.4153 -0.5016 0.0808 0.2431 0.1478 -0.3322 0.3823 -0.0909 0.052 217 0 217 0 1.103 234.82 0.0 0.0 31 0 11.7407 1.6095 0.0086 -0.018 25 15 0.068761 0 40 0 324 10340.0 5.45 1896.983 15.6523 0.0006 33 5308.0 14.43 367.798 16.039 0.003 31 7318.0 11.7 625.564 15.1009 0.0017 1.221 0 0.938 0.3867 0.5513 "" "" 0 "" "" "" NOT_AVAILABLE 279.33640078263 4.78863711341 185.19405129428 -55.28428672246 100001 5346.25 5269.0 5527.0 1.444 1.1365 1.6144 0.7068 0.5369 0.8188 200111 1.78 1.67 1.83 2.336 1.813 2.859 153.75255148 0.9819 -50.7749320388 0.9831 0.0 0.087239 -0.082136 -0.029400 250.3 5358607670470470528 153.75243424047 -50.77488002772 2197.621961505679792 2004.667820603219980 2430.320814068720210 1175.293428115660 1 1
154 1843.19 341.009 15.883 0.007 0.66 0.013 0.009 0.026 0.387 0.012 0.773 0.012 153.77528869038719 -50.80161676749083 0.1990 0.087812 -0.067761 -0.055851 230.5 "Gaia DR2 5358607361232928384" 153.77523494155 0.0341 -50.80157314587 0.0343 1635721458409799680 5358607361232928384 1038177508 2015.5 0.4272 0.0447 9.5592 -7.765 0.063 2.237 0.061 -0.0247 -0.463 -0.4414 -0.0376 0.305 0.0616 -0.2232 0.339 -0.0212 0.1569 231 0 231 0 2.7387 288.58 0.0 0.0 31 0 11.014 1.5877 0.0087 -0.059 26 15 0.068867 0 38 0 318 9817.0 5.377 1825.866 15.7084 0.0006 35 5161.0 13.87 372.003 16.0696 0.0029 34 6784.0 8.412 806.392 15.1833 0.0013 1.217 0 0.8863 0.3612 0.5251 "" "" 0 "" "" "" NOT_AVAILABLE 279.3634393474 4.77469825051 185.24315308617 -55.29605780385 100001 5718.62 5419.34 6111.81 0.806 0.391 1.1077 0.3965 0.1322 0.5502 200111 1.49 1.3 1.66 2.133 1.634 2.632 153.775287843 0.9834 -50.8015827772 0.9416 0.0 0.087888 -0.067679 -0.056070 230.4 5358607361232928384 153.77523494155 -50.80157314587 2194.991561664369783 1992.756255343229896 2441.325393036569949 1174.653698604980 1 1
155 255.346 470.625 15.887 0.007 0.657 0.013 0.005 0.028 0.359 0.011 0.787 0.013 153.98267425687928 -50.7894805473491 0.6723 0.076826 0.063176 -0.043715 124.7 "Gaia DR2 5358596469195810816" 153.98238471451 0.0339 -50.78944346188 0.0303 1635721458409799680 5358596469195810816 777555856 2015.5 0.3722 0.0432 8.6084 -6.551 0.064 3.146 0.061 -0.0049 -0.4765 -0.2284 -0.0169 0.2123 0.1223 -0.101 0.1608 0.189 0.1109 238 0 237 1 -1.4083 202.36 0.0 0.0 31 0 11.3784 1.5824 0.0083 -0.052 27 15 0.066938 0 41 0 346 9877.0 5.274 1872.677 15.7018 0.0006 37 5192.0 13.7 378.962 16.063 0.0029 36 6878.0 11.64 590.982 15.1682 0.0018 1.222 0 0.8948 0.3612 0.5336 "" "" 0 "" "" "" NOT_AVAILABLE 279.46530162836 4.85829804584 185.40884987916 -55.20456088137 100001 5612.1 5419.34 6025.54 "" "" "" "" "" "" 200111 1.79 1.55 1.92 2.85 2.105 3.595 153.982429332 1.0 -50.789457007 0.9391 0.0 0.077018 0.063258 -0.043934 124.8 5358596469195810816 153.98238471451 -50.78944346188 2489.332481885389825 2240.754768877489823 2797.368478231299832 1175.819597764840 1 1
140 252.763 302.159 15.888 0.007 1.376 0.013 1.132 0.144 0.699 0.01 1.455 0.011 153.9832910085352 -50.803364717394125 0.7133 0.08577 0.063532 -0.057621 132.2 "Gaia DR2 5358596366116851968" 153.98297845814 0.0279 -50.80334924499 0.0267 1635721458409799680 5358596366116851968 1365095306 2015.5 0.1022 0.0351 2.9141 -4.787 0.053 1.297 0.049 0.1201 -0.3925 -0.2947 0.0488 0.2087 0.1619 -0.1314 0.3002 0.0996 0.2378 257 0 256 1 -0.5806 237.57 0.0 0.0 31 0 15.2108 1.4615 0.0066 -0.052 29 15 0.060056 0 42 0 361 13000.0 4.986 2607.718 15.4033 0.0004 39 4746.0 10.69 443.842 16.1605 0.0024 38 12170.0 13.23 919.946 14.5488 0.0012 1.301 0 1.6117 0.7572 0.8545 "" "" 0 "" "" "" NOT_AVAILABLE 279.47343726404 4.84699332429 185.42463152028 -55.2151641565 100001 4311.0 4141.95 4600.21 0.7243 0.546 1.316 0.346 0.2573 0.6113 "" "" "" "" "" "" "" 153.983011072 0.823 -50.8033548279 0.7631 0.0 0.085978 0.063614 -0.057840 132.3 5358596366116851968 153.98297845814 -50.80334924499 6342.369593607560091 5263.108062528190203 7840.014266311240135 1175.440753343980 1 1
156 1784.39 861.527 15.898 0.007 0.721 0.013 0.121 0.031 0.431 0.011 0.832 0.015 153.78235578702376 -50.758625883142926 0.3233 0.064617 -0.063334 -0.012809 258.6 "Gaia DR2 5358607601751010816" 153.78233112401 0.046 -50.75853742963 0.0468 1635721458409799680 5358607601751010816 551610960 2015.5 0.2659 0.0577 4.6114 -6.264 0.089 5.319 0.088 0.122 -0.3654 -0.4046 -0.0765 0.2032 -0.0138 -0.3108 0.2801 0.0123 0.2118 249 0 249 0 10.9799 574.62 0.33 9.4 31 0 4.8535 1.5858 0.0119 -0.012 28 15 0.094986 0 39 0 344 9783.0 5.031 1944.606 15.7122 0.0006 36 5004.0 16.14 310.068 16.1031 0.0035 35 7004.0 8.351 838.647 15.1486 0.0013 1.227 0 0.9545 0.3908 0.5636 "" "" 0 "" "" "" NOT_AVAILABLE 279.3428450201 4.81279078164 185.20195907892 -55.25970333897 100001 5357.41 5303.0 6200.06 1.5203 1.1345 1.9293 0.772 0.492 0.9711 "" "" "" "" "" "" "" 153.78237376 1.3742 -50.7585603292 1.3677 0.0 0.064580 -0.063252 -0.013028 258.4 5358607601751010816 153.78233112401 -50.75853742963 3293.102351220729815 2750.104125716839917 4070.556560452590020 1175.858911706850 1 1
157 1033.73 1030.68 15.898 0.005 0.713 0.007 0.097 0.02 0.421 0.007 0.815 0.008 153.8801813461167 -50.743947761189524 0.3701 0.00241 -0.001532 0.001861 320.5 "Gaia DR2 5358608735622405888" 153.88003005191 0.0332 -50.74391031401 0.0317 1635721458409799680 5358608735622405888 1021804315 2015.5 0.5166 0.0442 11.6806 -5.163 0.068 2.534 0.061 0.0809 -0.237 -0.2631 -0.047 0.0999 -0.0239 -0.2767 0.3944 -0.0359 0.2068 221 0 221 0 -0.9642 195.95 0.0 0.0 31 0 10.5763 1.5865 0.0087 -0.053 25 13 0.072621 0 44 0 321 9613.0 5.37 1790.23 15.7312 0.0006 38 4935.0 16.24 303.807 16.1182 0.0036 39 6792.0 9.459 718.042 15.1819 0.0015 1.22 0 0.9363 0.387 0.5493 "" "" 0 "" "" "" NOT_AVAILABLE 279.38588119795 4.85965070868 185.27042631971 -55.20959756807 100001 5342.5 5144.13 5776.64 0.611 0.3989 0.7901 0.303 0.2025 0.3861 200111 1.42 1.22 1.53 1.481 1.197 1.766 153.880065184 1.0574 -50.7439212244 0.952 0.0 0.002190 -0.001450 0.001642 318.6 5358608735622405888 153.88003005191 -50.74391031401 1838.195214199060047 1697.177090311650090 2004.071724987629977 1176.648174828730 1 1
159 1802.05 1202.78 15.942 0.005 0.678 0.009 0.01 0.02 0.402 0.008 0.796 0.009 153.7796409203703 -50.73047126895158 0.4214 0.066862 -0.065072 0.015371 283.3 "Gaia DR2 5358608220226314496" 153.77964705273 0.0355 -50.73035427719 0.0329 1635721458409799680 5358608220226314496 1223955209 2015.5 0.4321 0.0426 10.1443 -8.002 0.069 0.195 0.061 0.0656 -0.3279 -0.4938 -0.0209 0.2761 0.0722 -0.3244 0.3642 -0.0538 0.1998 241 0 241 0 -0.4362 226.0 0.0 0.0 31 0 10.4692 1.5828 0.0086 0.022 27 15 0.075355 0 41 0 355 9195.0 5.209 1765.207 15.7795 0.0006 36 4787.0 10.76 445.007 16.1513 0.0024 39 6383.0 9.965 640.475 15.2494 0.0017 1.215 0 0.9018 0.3717 0.5301 "" "" 0 "" "" "" NOT_AVAILABLE 279.3255120467 4.83512612127 185.16868173083 -55.23878978254 100001 5448.53 5395.75 5612.0 0.7795 0.4224 0.993 0.3882 0.2466 0.4705 200111 1.59 1.5 1.62 1.999 1.555 2.444 153.779701485 1.0765 -50.7303551167 0.9387 0.0 0.066733 -0.064989 0.015153 283.1 5358608220226314496 153.77964705273 -50.73035427719 2171.548199838669916 1981.724406196530026 2400.278640701400036 1176.612410906040 1 1
160 1838.43 506.118 15.979 0.006 1.078 0.013 0.672 0.049 0.597 0.011 1.181 0.013 153.77571490785465 -50.787999202571555 0.2461 0.079607 -0.067495 -0.042211 238.0 "Gaia DR2 5358607395592562304" 153.77568713229 0.0321 -50.78793314091 0.0321 1635721458409799680 5358607395592562304 60198408 2015.5 0.2719 0.0389 6.9832 -5.329 0.06 3.088 0.06 -0.0021 -0.3762 -0.4389 0.053 0.2231 0.1112 -0.3862 0.3428 -0.0352 0.142 241 0 239 2 -0.9464 213.49 0.0 1.3e-15 31 0 11.9582 1.4879 0.0081 -0.065 27 15 0.066387 0 40 0 348 10430.0 5.573 1870.675 15.6431 0.0006 39 4406.0 13.95 315.769 16.2414 0.0034 40 8783.0 13.0 675.813 14.9028 0.0016 1.265 0 1.3386 0.5983 0.7403 "" "" 0 "" "" "" NOT_AVAILABLE 279.3559694365 4.78613150894 185.22853275258 -55.28524921819 100001 4681.53 4445.33 4952.0 "" "" "" "" "" "" "" "" "" "" "" "" "" 153.775723425 0.9297 -50.7879464361 0.9313 0.0 0.079654 -0.067413 -0.042429 237.8 5358607395592562304 153.77568713229 -50.78793314091 3280.627245164570013 2898.128744566499790 3772.024227518019870 1175.029696388210 1 1
